respondent_id,h1n1_vaccine,seasonal_vaccine,xyz_vaccine
43105,0.5,0.32133123,0.05665463
43106,0.5,0.053264726,0.029432936
43107,0.5,0.9273894,0.06254887
43108,0.5,0.30765474,0.13784927
43109,0.5,0.08088664,0.023111641
43110,0.5,0.6003167,0.023351938
43111,0.5,0.44546714,0.07774934
43112,0.5,0.25033957,0.018766765
43113,0.5,0.8586954,0.14962646
43114,0.5,0.46173462,0.288349
43115,0.5,0.30849397,0.1328637
43116,0.5,0.89293224,0.8877835
43117,0.5,0.31986156,0.08652646
43118,0.5,0.16232027,0.09528092
43119,0.5,0.9639305,0.7695848
43120,0.5,0.8950968,0.288816
43121,0.5,0.94925624,0.08134683
43122,0.5,0.7730812,0.5685204
43123,0.5,0.18770678,0.026705656
43124,0.5,0.23497048,0.06942745
43125,0.5,0.11115998,0.031874727
43126,0.5,0.8530435,0.08390699
43127,0.5,0.10691406,0.08746478
43128,0.5,0.73621947,0.06275665
43129,0.5,0.09135455,0.012722408
43130,0.5,0.9001445,0.03479322
43131,0.5,0.59271884,0.18393497
43132,0.5,0.38268402,0.03390441
43133,0.5,0.64672697,0.44133437
43134,0.5,0.30228198,0.2395094
43135,0.5,0.87312484,0.14012015
43136,0.5,0.6100896,0.059978567
43137,0.5,0.81444395,0.030214358
43138,0.5,0.46867293,0.29552492
43139,0.5,0.9147175,0.10580531
43140,0.5,0.59827375,0.12997055
43141,0.5,0.9413378,0.8733677
43142,0.5,0.91102016,0.8786183
43143,0.5,0.22449195,0.018488713
43144,0.5,0.8680026,0.11183811
43145,0.5,0.9510789,0.7816562
43146,0.5,0.60671544,0.12197164
43147,0.5,0.29076546,0.051343475
43148,0.5,0.9467721,0.774626
43149,0.5,0.8060571,0.1033574
43150,0.5,0.86155593,0.03365559
43151,0.5,0.4532208,0.082471184
43152,0.5,0.01931602,0.023801563
43153,0.5,0.95558786,0.72904134
43154,0.5,0.50427234,0.2711349
43155,0.5,0.08464198,0.05554407
43156,0.5,0.83587325,0.40726426
43157,0.5,0.23865242,0.12661894
43158,0.5,0.0959188,0.017162047
43159,0.5,0.21581188,0.062291544
43160,0.5,0.874729,0.1896378
43161,0.5,0.97184336,0.94509727
43162,0.5,0.8585734,0.13422649
43163,0.5,0.55933136,0.04212226
43164,0.5,0.61024255,0.2234676
43165,0.5,0.89677817,0.27223495
43166,0.5,0.6548698,0.67445767
43167,0.5,0.84728,0.09801698
43168,0.5,0.6903108,0.22970688
43169,0.5,0.06507079,0.07341064
43170,0.5,0.8374286,0.023555687
43171,0.5,0.48749968,0.058624133
43172,0.5,0.07401707,0.018195007
43173,0.5,0.046698425,0.020941934
43174,0.5,0.6781435,0.11649823
43175,0.5,0.45805183,0.047674157
43176,0.5,0.113927245,0.06139661
43177,0.5,0.8265983,0.046187263
43178,0.5,0.18926308,0.124032184
43179,0.5,0.44861746,0.04885635
43180,0.5,0.23142244,0.22809756
43181,0.5,0.62940395,0.10030814
43182,0.5,0.3612828,0.14609884
43183,0.5,0.587341,0.57908
43184,0.5,0.048065346,0.051965658
43185,0.5,0.19932969,0.027764808
43186,0.5,0.7034657,0.062309735
43187,0.5,0.92939895,0.29883322
43188,0.5,0.18245326,0.04511183
43189,0.5,0.6032047,0.16114032
43190,0.5,0.96713555,0.8928383
43191,0.5,0.062366925,0.057959903
43192,0.5,0.7299292,0.6501015
43193,0.5,0.114637434,0.080041476
43194,0.5,0.16020256,0.034588676
43195,0.5,0.94190806,0.029055802
43196,0.5,0.042072028,0.07408927
43197,0.5,0.85409766,0.67187697
43198,0.5,0.77850026,0.33085343
43199,0.5,0.09704133,0.1436011
43200,0.5,0.095933534,0.024288112
43201,0.5,0.86077774,0.18866916
43202,0.5,0.71107835,0.018545814
43203,0.5,0.111144274,0.020807926
43204,0.5,0.06929115,0.022341376
43205,0.5,0.90651345,0.74564236
43206,0.5,0.8692024,0.6518627
43207,0.5,0.065222636,0.10232744
43208,0.5,0.07659473,0.02993012
43209,0.5,0.8972252,0.813623
43210,0.5,0.6420466,0.43623096
43211,0.5,0.723889,0.0489254
43212,0.5,0.6718472,0.049111936
43213,0.5,0.4267554,0.11208341
43214,0.5,0.108275525,0.032997113
43215,0.5,0.92905235,0.119902745
43216,0.5,0.10241194,0.090463564
43217,0.5,0.8642447,0.083333515
43218,0.5,0.13186538,0.25412568
43219,0.5,0.34667778,0.14068139
43220,0.5,0.09922495,0.052199874
43221,0.5,0.40174347,0.3201421
43222,0.5,0.9243809,0.46257016
43223,0.5,0.85784894,0.17716226
43224,0.5,0.34075937,0.15242213
43225,0.5,0.76725304,0.6882705
43226,0.5,0.9272145,0.7047469
43227,0.5,0.25408867,0.1907165
43228,0.5,0.8412438,0.073944464
43229,0.5,0.29839042,0.7884811
43230,0.5,0.5433905,0.6837559
43231,0.5,0.2110498,0.07462219
43232,0.5,0.056476057,0.0102077685
43233,0.5,0.19391397,0.08047374
43234,0.5,0.2830726,0.01797714
43235,0.5,0.93105435,0.8868298
43236,0.5,0.89686185,0.27100918
43237,0.5,0.15335676,0.06113132
43238,0.5,0.9316991,0.27752343
43239,0.5,0.8824737,0.5217907
43240,0.5,0.14934582,0.012176793
43241,0.5,0.35943285,0.40341002
43242,0.5,0.5441985,0.20641577
43243,0.5,0.9355832,0.023301324
43244,0.5,0.15885691,0.02682406
43245,0.5,0.03890833,0.035259675
43246,0.5,0.4611384,0.028328704
43247,0.5,0.8873264,0.02733469
43248,0.5,0.51907694,0.075631745
43249,0.5,0.14349641,0.04243725
43250,0.5,0.3325967,0.18871428
43251,0.5,0.13821033,0.30110335
43252,0.5,0.950858,0.06643667
43253,0.5,0.8060083,0.53214294
43254,0.5,0.79857343,0.12113018
43255,0.5,0.58606637,0.23264995
43256,0.5,0.098282985,0.04680183
43257,0.5,0.6637325,0.105754405
43258,0.5,0.33841157,0.027734237
43259,0.5,0.33201218,0.052036636
43260,0.5,0.67198616,0.8475438
43261,0.5,0.3778779,0.26884302
43262,0.5,0.3551506,0.03746613
43263,0.5,0.56552404,0.14748971
43264,0.5,0.3559345,0.34294078
43265,0.5,0.48426557,0.25312474
43266,0.5,0.12875614,0.0652159
43267,0.5,0.82286805,0.06779486
43268,0.5,0.8407586,0.40751147
43269,0.5,0.84444463,0.02313043
43270,0.5,0.70325315,0.46754697
43271,0.5,0.89309734,0.67055786
43272,0.5,0.7275144,0.45046723
43273,0.5,0.073072925,0.120089896
43274,0.5,0.80798155,0.6447536
43275,0.5,0.56243277,0.04625969
43276,0.5,0.74731654,0.477918
43277,0.5,0.21778537,0.11342457
43278,0.5,0.43483585,0.13638023
43279,0.5,0.40037966,0.09139867
43280,0.5,0.21296327,0.11245214
43281,0.5,0.71026367,0.26354286
43282,0.5,0.4914398,0.468208
43283,0.5,0.02733727,0.017668415
43284,0.5,0.17200878,0.2231431
43285,0.5,0.32222196,0.022223484
43286,0.5,0.9112238,0.87101483
43287,0.5,0.8876992,0.47363445
43288,0.5,0.6293721,0.0640273
43289,0.5,0.08983574,0.013940685
43290,0.5,0.96064186,0.21085021
43291,0.5,0.813387,0.71146005
43292,0.5,0.23529333,0.2634912
43293,0.5,0.6398726,0.040542286
43294,0.5,0.6110335,0.025592774
43295,0.5,0.034770183,0.014617895
43296,0.5,0.6608367,0.15656836
43297,0.5,0.23660305,0.05464057
43298,0.5,0.8052282,0.17408901
43299,0.5,0.13971727,0.0813551
43300,0.5,0.7848315,0.064136595
43301,0.5,0.10177508,0.02970555
43302,0.5,0.258783,0.08261234
43303,0.5,0.12730367,0.02044875
43304,0.5,0.18798687,0.011026064
43305,0.5,0.8472497,0.2861044
43306,0.5,0.38955387,0.11343332
43307,0.5,0.6189245,0.06676558
43308,0.5,0.94449747,0.81014925
43309,0.5,0.4952254,0.05399885
43310,0.5,0.3708017,0.16386852
43311,0.5,0.12133414,0.040336173
43312,0.5,0.10820062,0.019362539
43313,0.5,0.27212232,0.083443925
43314,0.5,0.078903355,0.031323105
43315,0.5,0.19764245,0.065756194
43316,0.5,0.9605504,0.8181238
43317,0.5,0.33047464,0.09128303
43318,0.5,0.26305306,0.06670989
43319,0.5,0.21437299,0.03551506
43320,0.5,0.8451808,0.38716573
43321,0.5,0.17343464,0.07992861
43322,0.5,0.035162088,0.022503205
43323,0.5,0.48353818,0.44364396
43324,0.5,0.063296095,0.016809557
43325,0.5,0.050562184,0.018147826
43326,0.5,0.46664166,0.08448671
43327,0.5,0.19838406,0.025136238
43328,0.5,0.913361,0.32386488
43329,0.5,0.8664494,0.82883835
43330,0.5,0.24799754,0.14834066
43331,0.5,0.88475156,0.34623763
43332,0.5,0.2721667,0.03618761
43333,0.5,0.22458978,0.025671512
43334,0.5,0.5265952,0.018346982
43335,0.5,0.3504308,0.20085561
43336,0.5,0.24883364,0.13004246
43337,0.5,0.08413486,0.063556165
43338,0.5,0.81944877,0.050291944
43339,0.5,0.13463902,0.06759284
43340,0.5,0.05253112,0.035718966
43341,0.5,0.34055838,0.08195436
43342,0.5,0.08503681,0.030992938
43343,0.5,0.0957471,0.044333182
43344,0.5,0.12519248,0.124630354
43345,0.5,0.047473643,0.037535578
43346,0.5,0.039457254,0.04667821
43347,0.5,0.37745133,0.0790805
43348,0.5,0.6302733,0.102988414
43349,0.5,0.9577685,0.91571194
43350,0.5,0.9211552,0.97689456
43351,0.5,0.09149096,0.3287077
43352,0.5,0.56384957,0.085741214
43353,0.5,0.8506399,0.060588285
43354,0.5,0.09048642,0.058401965
43355,0.5,0.71818495,0.025730802
43356,0.5,0.14274515,0.1119763
43357,0.5,0.05708935,0.03240223
43358,0.5,0.40239322,0.06135158
43359,0.5,0.18428168,0.6000577
43360,0.5,0.8242326,0.13022982
43361,0.5,0.39218676,0.15968074
43362,0.5,0.06982432,0.06331798
43363,0.5,0.10386028,0.14452763
43364,0.5,0.093478486,0.21128045
43365,0.5,0.682327,0.0890336
43366,0.5,0.6672142,0.017680965
43367,0.5,0.8445009,0.42655334
43368,0.5,0.84352326,0.211677
43369,0.5,0.49281394,0.13276725
43370,0.5,0.95914066,0.8229599
43371,0.5,0.12191332,0.036648475
43372,0.5,0.6193706,0.14185521
43373,0.5,0.7657978,0.13516045
43374,0.5,0.38157207,0.052511223
43375,0.5,0.08437718,0.057689995
43376,0.5,0.2587157,0.07274964
43377,0.5,0.097489744,0.0096263485
43378,0.5,0.4561915,0.030726248
43379,0.5,0.16892321,0.1169552
43380,0.5,0.050068356,0.015962664
43381,0.5,0.15564683,0.02143202
43382,0.5,0.40877742,0.29167947
43383,0.5,0.8208716,0.02512763
43384,0.5,0.70411676,0.11491099
43385,0.5,0.55442023,0.031337854
43386,0.5,0.04354876,0.03364932
43387,0.5,0.31827497,0.14265321
43388,0.5,0.96617323,0.9337929
43389,0.5,0.3134119,0.069129296
43390,0.5,0.94977164,0.41408455
43391,0.5,0.5310907,0.13357082
43392,0.5,0.0637793,0.016823417
43393,0.5,0.88975686,0.0654565
43394,0.5,0.7550428,0.14815167
43395,0.5,0.2719909,0.23706049
43396,0.5,0.0588552,0.0319409
43397,0.5,0.8856012,0.08614066
43398,0.5,0.79408586,0.4416117
43399,0.5,0.4278417,0.08611685
43400,0.5,0.22972903,0.07399339
43401,0.5,0.42598727,0.06165925
43402,0.5,0.031543307,0.01740419
43403,0.5,0.2126657,0.07409206
43404,0.5,0.16045113,0.3383665
43405,0.5,0.5439825,0.18147166
43406,0.5,0.8721582,0.82829607
43407,0.5,0.91606355,0.8980199
43408,0.5,0.95967585,0.91626465
43409,0.5,0.7232687,0.60672873
43410,0.5,0.19960603,0.02229161
43411,0.5,0.6527862,0.025885131
43412,0.5,0.8205656,0.066272445
43413,0.5,0.627027,0.054321457
43414,0.5,0.075864896,0.024800155
43415,0.5,0.704439,0.32824323
43416,0.5,0.36212957,0.30488124
43417,0.5,0.1647915,0.13572522
43418,0.5,0.4575358,0.1156322
43419,0.5,0.96090144,0.07144656
43420,0.5,0.19477434,0.08809766
43421,0.5,0.19078632,0.13567826
43422,0.5,0.1850801,0.04494746
43423,0.5,0.59371555,0.16326997
43424,0.5,0.82531947,0.20354234
43425,0.5,0.736176,0.026532402
43426,0.5,0.9210528,0.5337835
43427,0.5,0.5169656,0.025126893
43428,0.5,0.9498968,0.9521635
43429,0.5,0.8062971,0.4191273
43430,0.5,0.15894634,0.12467929
43431,0.5,0.12767023,0.13456684
43432,0.5,0.709496,0.45081118
43433,0.5,0.12855265,0.025875466
43434,0.5,0.41172716,0.08989204
43435,0.5,0.141409,0.020934425
43436,0.5,0.72257847,0.77722096
43437,0.5,0.7739749,0.036890477
43438,0.5,0.59657836,0.13185817
43439,0.5,0.15680344,0.23731723
43440,0.5,0.19244128,0.16307804
43441,0.5,0.10253947,0.025731416
43442,0.5,0.17460081,0.03653595
43443,0.5,0.29338792,0.06760746
43444,0.5,0.081009716,0.023908125
43445,0.5,0.8714173,0.84666604
43446,0.5,0.05194979,0.03470293
43447,0.5,0.12119445,0.02333242
43448,0.5,0.10422316,0.019525984
43449,0.5,0.071507335,0.01563837
43450,0.5,0.714286,0.09316265
43451,0.5,0.40015134,0.031750698
43452,0.5,0.23763175,0.13105756
43453,0.5,0.80988973,0.70552224
43454,0.5,0.17216623,0.09787639
43455,0.5,0.78237677,0.15085472
43456,0.5,0.8878831,0.14583212
43457,0.5,0.50447136,0.22451544
43458,0.5,0.87127674,0.5920396
43459,0.5,0.41370592,0.078493945
43460,0.5,0.9215801,0.8012541
43461,0.5,0.12514889,0.30030978
43462,0.5,0.20977305,0.13082242
43463,0.5,0.48764688,0.4780203
43464,0.5,0.110364266,0.04670676
43465,0.5,0.06720905,0.04792846
43466,0.5,0.2154524,0.09263463
43467,0.5,0.7536265,0.5614781
43468,0.5,0.18669179,0.32158583
43469,0.5,0.39315498,0.19195814
43470,0.5,0.41362545,0.15143871
43471,0.5,0.6799779,0.3081659
43472,0.5,0.7833997,0.5036346
43473,0.5,0.116417274,0.028022772
43474,0.5,0.0741917,0.008662442
43475,0.5,0.1672068,0.029473828
43476,0.5,0.112639576,0.14293814
43477,0.5,0.50394684,0.018982809
43478,0.5,0.6324437,0.38388658
43479,0.5,0.8080858,0.08518867
43480,0.5,0.17324792,0.044078063
43481,0.5,0.71821153,0.046772078
43482,0.5,0.40946993,0.1792153
43483,0.5,0.67070746,0.077004425
43484,0.5,0.7457336,0.012393253
43485,0.5,0.32797363,0.010854796
43486,0.5,0.75513554,0.44437966
43487,0.5,0.124970235,0.0499092
43488,0.5,0.8137834,0.2476484
43489,0.5,0.52483714,0.16838983
43490,0.5,0.19020933,0.1781907
43491,0.5,0.8620111,0.38675645
43492,0.5,0.29697588,0.09804455
43493,0.5,0.24715766,0.03252013
43494,0.5,0.16111909,0.13204
43495,0.5,0.18228942,0.07030465
43496,0.5,0.24472645,0.030233657
43497,0.5,0.7976344,0.512407
43498,0.5,0.7569388,0.41906264
43499,0.5,0.91945094,0.7468859
43500,0.5,0.519778,0.031865843
43501,0.5,0.26649213,0.12699041
43502,0.5,0.55209696,0.10137863
43503,0.5,0.3226685,0.02764176
43504,0.5,0.22994009,0.2184841
43505,0.5,0.13888359,0.075843
43506,0.5,0.9261804,0.5348758
43507,0.5,0.09154783,0.03049669
43508,0.5,0.056668878,0.009439005
43509,0.5,0.44067803,0.15348491
43510,0.5,0.8563016,0.75899404
43511,0.5,0.0484422,0.020650033
43512,0.5,0.90752405,0.6109731
43513,0.5,0.13431992,0.10633754
43514,0.5,0.16656084,0.3552784
43515,0.5,0.095192075,0.029119378
43516,0.5,0.65324134,0.80816764
43517,0.5,0.5685931,0.041154705
43518,0.5,0.067301944,0.017873121
43519,0.5,0.07844927,0.022026675
43520,0.5,0.29053977,0.0971196
43521,0.5,0.5247105,0.06873093
43522,0.5,0.66309404,0.015313536
43523,0.5,0.77692914,0.08544362
43524,0.5,0.90514815,0.29780158
43525,0.5,0.19565345,0.05476557
43526,0.5,0.13992825,0.048822794
43527,0.5,0.832013,0.029138366
43528,0.5,0.50267136,0.051990457
43529,0.5,0.8992369,0.1405005
43530,0.5,0.9314493,0.44617602
43531,0.5,0.22678591,0.048882812
43532,0.5,0.03698337,0.0074397693
43533,0.5,0.23734753,0.13918912
43534,0.5,0.21948826,0.29071108
43535,0.5,0.96211714,0.9337117
43536,0.5,0.17827664,0.02050447
43537,0.5,0.858723,0.699588
43538,0.5,0.41901997,0.193109
43539,0.5,0.8599735,0.7372852
43540,0.5,0.098555155,0.032359187
43541,0.5,0.80869216,0.8694458
43542,0.5,0.5503696,0.4581263
43543,0.5,0.6359633,0.12300329
43544,0.5,0.48832962,0.6573295
43545,0.5,0.93163496,0.31423903
43546,0.5,0.8236231,0.061765976
43547,0.5,0.8204727,0.081090465
43548,0.5,0.52369463,0.20334825
43549,0.5,0.11025305,0.0522901
43550,0.5,0.24074419,0.03774844
43551,0.5,0.6759265,0.19014782
43552,0.5,0.8176383,0.75458753
43553,0.5,0.18250357,0.060099367
43554,0.5,0.69594353,0.025846433
43555,0.5,0.13200559,0.05351994
43556,0.5,0.8142045,0.6374049
43557,0.5,0.9042547,0.7602585
43558,0.5,0.08619083,0.035017855
43559,0.5,0.67246103,0.043660726
43560,0.5,0.8429276,0.26589683
43561,0.5,0.92495596,0.7272786
43562,0.5,0.43017003,0.044452917
43563,0.5,0.29528892,0.04983956
43564,0.5,0.12753272,0.033754483
43565,0.5,0.7389349,0.7274183
43566,0.5,0.78103703,0.62940717
43567,0.5,0.056708768,0.018191604
43568,0.5,0.40438786,0.19457169
43569,0.5,0.8049748,0.8151693
43570,0.5,0.92196435,0.0995972
43571,0.5,0.05310143,0.04726719
43572,0.5,0.07029031,0.036427688
43573,0.5,0.062359516,0.046885256
43574,0.5,0.94587755,0.8074085
43575,0.5,0.5527351,0.105602615
43576,0.5,0.5847017,0.11409697
43577,0.5,0.18297805,0.032165587
43578,0.5,0.12468924,0.043817
43579,0.5,0.64391106,0.033330094
43580,0.5,0.2162024,0.08305559
43581,0.5,0.86230534,0.70128953
43582,0.5,0.8584438,0.28458074
43583,0.5,0.036472403,0.010707766
43584,0.5,0.88828665,0.12379524
43585,0.5,0.16966105,0.056844905
43586,0.5,0.036303334,0.014529085
43587,0.5,0.67208683,0.05106509
43588,0.5,0.899049,0.6854363
43589,0.5,0.3672493,0.13714482
43590,0.5,0.625908,0.3490027
43591,0.5,0.12559026,0.02689487
43592,0.5,0.7684709,0.038700677
43593,0.5,0.07774275,0.25867847
43594,0.5,0.06121102,0.012068985
43595,0.5,0.28691345,0.5071044
43596,0.5,0.108769484,0.07059602
43597,0.5,0.8997788,0.42543498
43598,0.5,0.34002107,0.25613335
43599,0.5,0.9560004,0.921416
43600,0.5,0.041992217,0.008010675
43601,0.5,0.17765978,0.039326377
43602,0.5,0.2830666,0.107194
43603,0.5,0.045807235,0.0076425173
43604,0.5,0.29001635,0.03005637
43605,0.5,0.1087286,0.042255122
43606,0.5,0.09973726,0.10404223
43607,0.5,0.2727129,0.02423228
43608,0.5,0.7955862,0.6099699
43609,0.5,0.8167388,0.7750988
43610,0.5,0.4121245,0.50112414
43611,0.5,0.889107,0.74414897
43612,0.5,0.22511414,0.09888895
43613,0.5,0.4478553,0.5359892
43614,0.5,0.32293794,0.10220545
43615,0.5,0.35217026,0.4098532
43616,0.5,0.35754052,0.13947833
43617,0.5,0.52172315,0.20239033
43618,0.5,0.046540633,0.0077035087
43619,0.5,0.79249614,0.5566966
43620,0.5,0.2340485,0.21747926
43621,0.5,0.09646524,0.017210543
43622,0.5,0.6675023,0.5344608
43623,0.5,0.2634558,0.08404746
43624,0.5,0.1427072,0.04821166
43625,0.5,0.58559066,0.5132036
43626,0.5,0.111395665,0.03536278
43627,0.5,0.039603923,0.020770134
43628,0.5,0.18648243,0.230021
43629,0.5,0.05216024,0.0077737104
43630,0.5,0.37664092,0.087792315
43631,0.5,0.2655551,0.3848449
43632,0.5,0.8231635,0.30065155
43633,0.5,0.24358216,0.3269526
43634,0.5,0.4502177,0.18826436
43635,0.5,0.95035547,0.88844734
43636,0.5,0.44721103,0.18982236
43637,0.5,0.2943672,0.2327853
43638,0.5,0.26858693,0.25929582
43639,0.5,0.24252293,0.20784056
43640,0.5,0.5717597,0.1951744
43641,0.5,0.6910644,0.061821785
43642,0.5,0.3486318,0.04715632
43643,0.5,0.39469525,0.023365684
43644,0.5,0.44591376,0.20438054
43645,0.5,0.86754346,0.09187845
43646,0.5,0.1285495,0.014745341
43647,0.5,0.3530526,0.10630922
43648,0.5,0.20391905,0.19241764
43649,0.5,0.3716574,0.6913281
43650,0.5,0.5187474,0.20997784
43651,0.5,0.944381,0.57252103
43652,0.5,0.7174498,0.031795174
43653,0.5,0.90450704,0.87454915
43654,0.5,0.7724135,0.44354993
43655,0.5,0.61366206,0.016845956
43656,0.5,0.34287506,0.15809304
43657,0.5,0.12331195,0.16478285
43658,0.5,0.6465354,0.014495751
43659,0.5,0.7949322,0.09311225
43660,0.5,0.3709834,0.18688206
43661,0.5,0.92471945,0.5966405
43662,0.5,0.8825288,0.9066068
43663,0.5,0.8251684,0.07350675
43664,0.5,0.74033546,0.36598194
43665,0.5,0.30678105,0.029444212
43666,0.5,0.100701414,0.029404107
43667,0.5,0.41599357,0.017379092
43668,0.5,0.5206567,0.5611744
43669,0.5,0.0883421,0.043690175
43670,0.5,0.30013835,0.14621578
43671,0.5,0.6382915,0.029024467
43672,0.5,0.16538963,0.09756882
43673,0.5,0.8380848,0.11518664
43674,0.5,0.46591586,0.09564602
43675,0.5,0.064057454,0.039430745
43676,0.5,0.33722612,0.14812729
43677,0.5,0.028869683,0.016829135
43678,0.5,0.09142741,0.095752336
43679,0.5,0.15577827,0.026443295
43680,0.5,0.21432553,0.057299096
43681,0.5,0.78771776,0.08977146
43682,0.5,0.20781198,0.062054053
43683,0.5,0.77998054,0.018197093
43684,0.5,0.9129503,0.75335115
43685,0.5,0.143949,0.14492002
43686,0.5,0.8596287,0.62596583
43687,0.5,0.47294763,0.19706286
43688,0.5,0.49334294,0.16921335
43689,0.5,0.050100297,0.0190644
43690,0.5,0.88277626,0.15481311
43691,0.5,0.70784616,0.08044298
43692,0.5,0.9087507,0.029880978
43693,0.5,0.66926277,0.79544276
43694,0.5,0.13522322,0.07127532
43695,0.5,0.9505227,0.73238516
43696,0.5,0.1979217,0.11540906
43697,0.5,0.41020814,0.055136092
43698,0.5,0.07752345,0.074071914
43699,0.5,0.10100102,0.061663717
43700,0.5,0.66434056,0.20219406
43701,0.5,0.7843098,0.57550466
43702,0.5,0.13288221,0.033120014
43703,0.5,0.38204557,0.090029106
43704,0.5,0.040138297,0.01291516
43705,0.5,0.82703763,0.21004228
43706,0.5,0.27062765,0.21021803
43707,0.5,0.8859922,0.050522998
43708,0.5,0.6648752,0.54275566
43709,0.5,0.80599034,0.25043124
43710,0.5,0.93192536,0.031815674
43711,0.5,0.91125035,0.09885796
43712,0.5,0.81373686,0.7466957
43713,0.5,0.07855441,0.03560848
43714,0.5,0.50227493,0.0783129
43715,0.5,0.69758695,0.05462163
43716,0.5,0.73180765,0.12936535
43717,0.5,0.16548951,0.14603011
43718,0.5,0.037214834,0.028212344
43719,0.5,0.53955525,0.029989965
43720,0.5,0.5041289,0.12415069
43721,0.5,0.650661,0.6399211
43722,0.5,0.84630996,0.27074158
43723,0.5,0.43739623,0.3084326
43724,0.5,0.21130157,0.0132872155
43725,0.5,0.12652382,0.062202197
43726,0.5,0.6827221,0.41213286
43727,0.5,0.08719542,0.18177837
43728,0.5,0.23519917,0.037385557
43729,0.5,0.7313931,0.6196661
43730,0.5,0.5145415,0.18947239
43731,0.5,0.5360551,0.53943205
43732,0.5,0.33782342,0.018756187
43733,0.5,0.6444841,0.02251651
43734,0.5,0.38247076,0.08251547
43735,0.5,0.6113697,0.029649388
43736,0.5,0.88888425,0.11363039
43737,0.5,0.0543157,0.11423331
43738,0.5,0.8985109,0.82874143
43739,0.5,0.2333712,0.051260795
43740,0.5,0.9775917,0.48875308
43741,0.5,0.4779266,0.015773386
43742,0.5,0.17168763,0.2136734
43743,0.5,0.880843,0.60969603
43744,0.5,0.067222394,0.069969356
43745,0.5,0.878067,0.83720905
43746,0.5,0.74896294,0.13887675
43747,0.5,0.6190313,0.35054916
43748,0.5,0.49854827,0.15204112
43749,0.5,0.12622477,0.08906679
43750,0.5,0.20882623,0.11891281
43751,0.5,0.94844776,0.8130525
43752,0.5,0.57544386,0.34546298
43753,0.5,0.18161547,0.09644808
43754,0.5,0.7348745,0.5115595
43755,0.5,0.39433458,0.17823239
43756,0.5,0.08048758,0.024630936
43757,0.5,0.5588023,0.05021211
43758,0.5,0.2642078,0.04026395
43759,0.5,0.88810956,0.058942646
43760,0.5,0.43326274,0.21972126
43761,0.5,0.92664564,0.73757946
43762,0.5,0.043635786,0.03260048
43763,0.5,0.92927057,0.92628413
43764,0.5,0.70939696,0.025749056
43765,0.5,0.95224446,0.30480826
43766,0.5,0.02525112,0.022005027
43767,0.5,0.36514318,0.2500735
43768,0.5,0.21541858,0.11395835
43769,0.5,0.3726825,0.06276657
43770,0.5,0.9419581,0.61647105
43771,0.5,0.9557733,0.75690496
43772,0.5,0.10163718,0.012817822
43773,0.5,0.06953422,0.042046547
43774,0.5,0.79286236,0.07297063
43775,0.5,0.4896313,0.21818274
43776,0.5,0.6790871,0.23554917
43777,0.5,0.13027012,0.033615503
43778,0.5,0.2357427,0.22987546
43779,0.5,0.93263084,0.75830775
43780,0.5,0.51959455,0.10131234
43781,0.5,0.20865326,0.04155532
43782,0.5,0.8117164,0.263156
43783,0.5,0.19078866,0.4074875
43784,0.5,0.078632295,0.03664784
43785,0.5,0.8196697,0.14614123
43786,0.5,0.9233442,0.7699794
43787,0.5,0.9425919,0.88730377
43788,0.5,0.3347815,0.27632332
43789,0.5,0.55484474,0.1158977
43790,0.5,0.070182815,0.05545237
43791,0.5,0.14058644,0.07402518
43792,0.5,0.53824,0.2425139
43793,0.5,0.045180436,0.037897564
43794,0.5,0.14228983,0.41469917
43795,0.5,0.20764555,0.025511505
43796,0.5,0.9575952,0.852261
43797,0.5,0.39522234,0.059889853
43798,0.5,0.8222943,0.32270566
43799,0.5,0.16575463,0.2647029
43800,0.5,0.15717867,0.031267386
43801,0.5,0.49564868,0.036596145
43802,0.5,0.25252822,0.08232754
43803,0.5,0.10542845,0.031769488
43804,0.5,0.30824062,0.4184262
43805,0.5,0.9403215,0.19753875
43806,0.5,0.571189,0.12887274
43807,0.5,0.50635695,0.69997585
43808,0.5,0.05446013,0.055533484
43809,0.5,0.07999048,0.035433188
43810,0.5,0.17461133,0.042962816
43811,0.5,0.8964729,0.69422454
43812,0.5,0.06770856,0.033186607
43813,0.5,0.84750116,0.7213012
43814,0.5,0.4885149,0.051540405
43815,0.5,0.819383,0.10022129
43816,0.5,0.8327438,0.31393924
43817,0.5,0.6311513,0.052946746
43818,0.5,0.4370198,0.033955242
43819,0.5,0.35407126,0.030121183
43820,0.5,0.788167,0.3300638
43821,0.5,0.44886404,0.1168485
43822,0.5,0.66846883,0.49544334
43823,0.5,0.094901055,0.017411621
43824,0.5,0.6076275,0.17045297
43825,0.5,0.9253841,0.018415106
43826,0.5,0.49387267,0.049053095
43827,0.5,0.10548128,0.035483997
43828,0.5,0.28689796,0.5455173
43829,0.5,0.04420023,0.008940672
43830,0.5,0.10958935,0.050895873
43831,0.5,0.3624852,0.02630434
43832,0.5,0.9504291,0.17468631
43833,0.5,0.24399765,0.16618492
43834,0.5,0.09050469,0.045118704
43835,0.5,0.9113844,0.8554344
43836,0.5,0.39713895,0.027176522
43837,0.5,0.28470042,0.115500994
43838,0.5,0.61411244,0.12915406
43839,0.5,0.17674434,0.007151163
43840,0.5,0.19897766,0.040368225
43841,0.5,0.38642317,0.11841862
